Country Code,Year,Variable,Value
MMR,2023.0,v2xnp_client,0.67
MMR,2024.0,v2xnp_client,0.67
RUS,1995.0,v2xnp_client,0.422
RUS,1996.0,v2xnp_client,0.492
RUS,1997.0,v2xnp_client,0.527
RUS,1998.0,v2xnp_client,0.527
RUS,1999.0,v2xnp_client,0.527
RUS,2000.0,v2xnp_client,0.499
RUS,2001.0,v2xnp_client,0.5
RUS,2002.0,v2xnp_client,0.505
RUS,2003.0,v2xnp_client,0.502
RUS,2004.0,v2xnp_client,0.454
RUS,2005.0,v2xnp_client,0.469
RUS,2006.0,v2xnp_client,0.46
RUS,2007.0,v2xnp_client,0.415
RUS,2008.0,v2xnp_client,0.471
RUS,2009.0,v2xnp_client,0.476
RUS,2010.0,v2xnp_client,0.469
RUS,2011.0,v2xnp_client,0.469
RUS,2012.0,v2xnp_client,0.501
RUS,2013.0,v2xnp_client,0.511
RUS,2014.0,v2xnp_client,0.511
RUS,2015.0,v2xnp_client,0.511
RUS,2016.0,v2xnp_client,0.539
RUS,2017.0,v2xnp_client,0.502
RUS,2018.0,v2xnp_client,0.483
RUS,2019.0,v2xnp_client,0.433
RUS,2020.0,v2xnp_client,0.457
RUS,2021.0,v2xnp_client,0.465
RUS,2022.0,v2xnp_client,0.535
RUS,2023.0,v2xnp_client,0.51
RUS,2024.0,v2xnp_client,0.495
ALB,1995.0,v2xnp_client,0.663
ALB,1996.0,v2xnp_client,0.679
ALB,1997.0,v2xnp_client,0.698
ALB,1998.0,v2xnp_client,0.706
ALB,1999.0,v2xnp_client,0.706
ALB,2000.0,v2xnp_client,0.623
ALB,2001.0,v2xnp_client,0.651
ALB,2002.0,v2xnp_client,0.677
ALB,2003.0,v2xnp_client,0.677
ALB,2004.0,v2xnp_client,0.677
ALB,2005.0,v2xnp_client,0.649
ALB,2006.0,v2xnp_client,0.625
ALB,2007.0,v2xnp_client,0.625
ALB,2008.0,v2xnp_client,0.625
ALB,2009.0,v2xnp_client,0.626
ALB,2010.0,v2xnp_client,0.629
ALB,2011.0,v2xnp_client,0.629
ALB,2012.0,v2xnp_client,0.629
ALB,2013.0,v2xnp_client,0.696
ALB,2014.0,v2xnp_client,0.736
ALB,2015.0,v2xnp_client,0.736
ALB,2016.0,v2xnp_client,0.727
ALB,2017.0,v2xnp_client,0.727
ALB,2018.0,v2xnp_client,0.72
ALB,2019.0,v2xnp_client,0.706
ALB,2020.0,v2xnp_client,0.711
ALB,2021.0,v2xnp_client,0.706
ALB,2022.0,v2xnp_client,0.713
ALB,2023.0,v2xnp_client,0.729
ALB,2024.0,v2xnp_client,0.729
EGY,1995.0,v2xnp_client,0.7
EGY,1996.0,v2xnp_client,0.804
EGY,1997.0,v2xnp_client,0.804
EGY,1998.0,v2xnp_client,0.804
EGY,1999.0,v2xnp_client,0.77
EGY,2000.0,v2xnp_client,0.729
EGY,2001.0,v2xnp_client,0.802
EGY,2002.0,v2xnp_client,0.802
EGY,2003.0,v2xnp_client,0.802
EGY,2004.0,v2xnp_client,0.802
EGY,2005.0,v2xnp_client,0.816
EGY,2006.0,v2xnp_client,0.848
EGY,2007.0,v2xnp_client,0.848
EGY,2008.0,v2xnp_client,0.848
EGY,2009.0,v2xnp_client,0.848
EGY,2010.0,v2xnp_client,0.843
EGY,2011.0,v2xnp_client,0.618
EGY,2012.0,v2xnp_client,0.459
EGY,2013.0,v2xnp_client,0.487
EGY,2014.0,v2xnp_client,0.501
EGY,2015.0,v2xnp_client,0.54
EGY,2016.0,v2xnp_client,0.595
EGY,2017.0,v2xnp_client,0.585
EGY,2018.0,v2xnp_client,0.547
EGY,2019.0,v2xnp_client,0.535
EGY,2020.0,v2xnp_client,0.533
EGY,2021.0,v2xnp_client,0.588
EGY,2022.0,v2xnp_client,0.571
EGY,2023.0,v2xnp_client,0.571
EGY,2024.0,v2xnp_client,0.575
YEM,1995.0,v2xnp_client,0.775
YEM,1996.0,v2xnp_client,0.775
YEM,1997.0,v2xnp_client,0.783
YEM,1998.0,v2xnp_client,0.787
YEM,1999.0,v2xnp_client,0.786
YEM,2000.0,v2xnp_client,0.793
YEM,2001.0,v2xnp_client,0.793
YEM,2002.0,v2xnp_client,0.793
YEM,2003.0,v2xnp_client,0.797
YEM,2004.0,v2xnp_client,0.773
YEM,2005.0,v2xnp_client,0.773
YEM,2006.0,v2xnp_client,0.775
YEM,2007.0,v2xnp_client,0.782
YEM,2008.0,v2xnp_client,0.782
YEM,2009.0,v2xnp_client,0.782
YEM,2010.0,v2xnp_client,0.786
YEM,2011.0,v2xnp_client,0.804
YEM,2012.0,v2xnp_client,0.561
YEM,2013.0,v2xnp_client,0.589
YEM,2014.0,v2xnp_client,0.649
YEM,2015.0,v2xnp_client,0.725
YEM,2016.0,v2xnp_client,0.856
YEM,2017.0,v2xnp_client,0.86
YEM,2018.0,v2xnp_client,0.848
YEM,2019.0,v2xnp_client,0.868
YEM,2020.0,v2xnp_client,0.868
YEM,2021.0,v2xnp_client,0.88
YEM,2022.0,v2xnp_client,0.872
YEM,2023.0,v2xnp_client,0.849
YEM,2024.0,v2xnp_client,0.863
COL,1995.0,v2xnp_client,0.74
COL,1996.0,v2xnp_client,0.74
COL,1997.0,v2xnp_client,0.74
COL,1998.0,v2xnp_client,0.738
COL,1999.0,v2xnp_client,0.753
COL,2000.0,v2xnp_client,0.753
COL,2001.0,v2xnp_client,0.753
COL,2002.0,v2xnp_client,0.766
COL,2003.0,v2xnp_client,0.752
COL,2004.0,v2xnp_client,0.752
COL,2005.0,v2xnp_client,0.752
COL,2006.0,v2xnp_client,0.699
COL,2007.0,v2xnp_client,0.686
COL,2008.0,v2xnp_client,0.686
COL,2009.0,v2xnp_client,0.686
COL,2010.0,v2xnp_client,0.679
COL,2011.0,v2xnp_client,0.68
COL,2012.0,v2xnp_client,0.68
COL,2013.0,v2xnp_client,0.68
COL,2014.0,v2xnp_client,0.657
COL,2015.0,v2xnp_client,0.651
COL,2016.0,v2xnp_client,0.671
COL,2017.0,v2xnp_client,0.685
COL,2018.0,v2xnp_client,0.678
COL,2019.0,v2xnp_client,0.666
COL,2020.0,v2xnp_client,0.673
COL,2021.0,v2xnp_client,0.681
COL,2022.0,v2xnp_client,0.684
COL,2023.0,v2xnp_client,0.61
COL,2024.0,v2xnp_client,0.579
POL,1995.0,v2xnp_client,0.173
POL,1996.0,v2xnp_client,0.169
POL,1997.0,v2xnp_client,0.172
POL,1998.0,v2xnp_client,0.182
POL,1999.0,v2xnp_client,0.182
POL,2000.0,v2xnp_client,0.17
POL,2001.0,v2xnp_client,0.154
POL,2002.0,v2xnp_client,0.141
POL,2003.0,v2xnp_client,0.141
POL,2004.0,v2xnp_client,0.141
POL,2005.0,v2xnp_client,0.135
POL,2006.0,v2xnp_client,0.12
POL,2007.0,v2xnp_client,0.127
POL,2008.0,v2xnp_client,0.113
POL,2009.0,v2xnp_client,0.113
POL,2010.0,v2xnp_client,0.099
POL,2011.0,v2xnp_client,0.096
POL,2012.0,v2xnp_client,0.105
POL,2013.0,v2xnp_client,0.106
POL,2014.0,v2xnp_client,0.106
POL,2015.0,v2xnp_client,0.116
POL,2016.0,v2xnp_client,0.12
POL,2017.0,v2xnp_client,0.12
POL,2018.0,v2xnp_client,0.12
POL,2019.0,v2xnp_client,0.139
POL,2020.0,v2xnp_client,0.222
POL,2021.0,v2xnp_client,0.257
POL,2022.0,v2xnp_client,0.25
POL,2023.0,v2xnp_client,0.253
POL,2024.0,v2xnp_client,0.154
BRA,1995.0,v2xnp_client,0.424
BRA,1996.0,v2xnp_client,0.424
BRA,1997.0,v2xnp_client,0.424
BRA,1998.0,v2xnp_client,0.42
BRA,1999.0,v2xnp_client,0.409
BRA,2000.0,v2xnp_client,0.409
BRA,2001.0,v2xnp_client,0.409
BRA,2002.0,v2xnp_client,0.327
BRA,2003.0,v2xnp_client,0.332
BRA,2004.0,v2xnp_client,0.332
BRA,2005.0,v2xnp_client,0.332
BRA,2006.0,v2xnp_client,0.326
BRA,2007.0,v2xnp_client,0.311
BRA,2008.0,v2xnp_client,0.311
BRA,2009.0,v2xnp_client,0.311
BRA,2010.0,v2xnp_client,0.312
BRA,2011.0,v2xnp_client,0.315
BRA,2012.0,v2xnp_client,0.315
BRA,2013.0,v2xnp_client,0.321
BRA,2014.0,v2xnp_client,0.329
BRA,2015.0,v2xnp_client,0.319
BRA,2016.0,v2xnp_client,0.408
BRA,2017.0,v2xnp_client,0.37
BRA,2018.0,v2xnp_client,0.37
BRA,2019.0,v2xnp_client,0.363
BRA,2020.0,v2xnp_client,0.366
BRA,2021.0,v2xnp_client,0.406
BRA,2022.0,v2xnp_client,0.411
BRA,2023.0,v2xnp_client,0.389
BRA,2024.0,v2xnp_client,0.389
USA,1995.0,v2xnp_client,0.126
USA,1996.0,v2xnp_client,0.125
USA,1997.0,v2xnp_client,0.122
USA,1998.0,v2xnp_client,0.123
USA,1999.0,v2xnp_client,0.129
USA,2000.0,v2xnp_client,0.131
USA,2001.0,v2xnp_client,0.143
USA,2002.0,v2xnp_client,0.142
USA,2003.0,v2xnp_client,0.139
USA,2004.0,v2xnp_client,0.14
USA,2005.0,v2xnp_client,0.141
USA,2006.0,v2xnp_client,0.133
USA,2007.0,v2xnp_client,0.091
USA,2008.0,v2xnp_client,0.09
USA,2009.0,v2xnp_client,0.082
USA,2010.0,v2xnp_client,0.077
USA,2011.0,v2xnp_client,0.072
USA,2012.0,v2xnp_client,0.067
USA,2013.0,v2xnp_client,0.07
USA,2014.0,v2xnp_client,0.069
USA,2015.0,v2xnp_client,0.073
USA,2016.0,v2xnp_client,0.076
USA,2017.0,v2xnp_client,0.081
USA,2018.0,v2xnp_client,0.082
USA,2019.0,v2xnp_client,0.088
USA,2020.0,v2xnp_client,0.091
USA,2021.0,v2xnp_client,0.112
USA,2022.0,v2xnp_client,0.104
USA,2023.0,v2xnp_client,0.111
USA,2024.0,v2xnp_client,0.096
PRT,1995.0,v2xnp_client,0.081
PRT,1996.0,v2xnp_client,0.083
PRT,1997.0,v2xnp_client,0.083
PRT,1998.0,v2xnp_client,0.083
PRT,1999.0,v2xnp_client,0.083
PRT,2000.0,v2xnp_client,0.084
PRT,2001.0,v2xnp_client,0.047
PRT,2002.0,v2xnp_client,0.044
PRT,2003.0,v2xnp_client,0.044
PRT,2004.0,v2xnp_client,0.044
PRT,2005.0,v2xnp_client,0.035
PRT,2006.0,v2xnp_client,0.033
PRT,2007.0,v2xnp_client,0.033
PRT,2008.0,v2xnp_client,0.033
PRT,2009.0,v2xnp_client,0.034
PRT,2010.0,v2xnp_client,0.038
PRT,2011.0,v2xnp_client,0.037
PRT,2012.0,v2xnp_client,0.037
PRT,2013.0,v2xnp_client,0.037
PRT,2014.0,v2xnp_client,0.037
PRT,2015.0,v2xnp_client,0.045
PRT,2016.0,v2xnp_client,0.041
PRT,2017.0,v2xnp_client,0.026
PRT,2018.0,v2xnp_client,0.017
PRT,2019.0,v2xnp_client,0.017
PRT,2020.0,v2xnp_client,0.023
PRT,2021.0,v2xnp_client,0.031
PRT,2022.0,v2xnp_client,0.03
PRT,2023.0,v2xnp_client,0.029
PRT,2024.0,v2xnp_client,0.052
SLV,1995.0,v2xnp_client,0.532
SLV,1996.0,v2xnp_client,0.532
SLV,1997.0,v2xnp_client,0.533
SLV,1998.0,v2xnp_client,0.533
SLV,1999.0,v2xnp_client,0.56
SLV,2000.0,v2xnp_client,0.552
SLV,2001.0,v2xnp_client,0.551
SLV,2002.0,v2xnp_client,0.551
SLV,2003.0,v2xnp_client,0.537
SLV,2004.0,v2xnp_client,0.537
SLV,2005.0,v2xnp_client,0.538
SLV,2006.0,v2xnp_client,0.524
SLV,2007.0,v2xnp_client,0.521
SLV,2008.0,v2xnp_client,0.521
SLV,2009.0,v2xnp_client,0.492
SLV,2010.0,v2xnp_client,0.51
SLV,2011.0,v2xnp_client,0.51
SLV,2012.0,v2xnp_client,0.506
SLV,2013.0,v2xnp_client,0.511
SLV,2014.0,v2xnp_client,0.474
SLV,2015.0,v2xnp_client,0.485
SLV,2016.0,v2xnp_client,0.488
SLV,2017.0,v2xnp_client,0.488
SLV,2018.0,v2xnp_client,0.428
SLV,2019.0,v2xnp_client,0.364
SLV,2020.0,v2xnp_client,0.383
SLV,2021.0,v2xnp_client,0.467
SLV,2022.0,v2xnp_client,0.508
SLV,2023.0,v2xnp_client,0.508
SLV,2024.0,v2xnp_client,0.558
BGD,1995.0,v2xnp_client,0.448
BGD,1996.0,v2xnp_client,0.451
BGD,1997.0,v2xnp_client,0.454
BGD,1998.0,v2xnp_client,0.454
BGD,1999.0,v2xnp_client,0.454
BGD,2000.0,v2xnp_client,0.454
BGD,2001.0,v2xnp_client,0.458
BGD,2002.0,v2xnp_client,0.469
BGD,2003.0,v2xnp_client,0.469
BGD,2004.0,v2xnp_client,0.469
BGD,2005.0,v2xnp_client,0.469
BGD,2006.0,v2xnp_client,0.466
BGD,2007.0,v2xnp_client,0.331
BGD,2008.0,v2xnp_client,0.296
BGD,2009.0,v2xnp_client,0.414
BGD,2010.0,v2xnp_client,0.419
BGD,2011.0,v2xnp_client,0.419
BGD,2012.0,v2xnp_client,0.419
BGD,2013.0,v2xnp_client,0.461
BGD,2014.0,v2xnp_client,0.536
BGD,2015.0,v2xnp_client,0.56
BGD,2016.0,v2xnp_client,0.56
BGD,2017.0,v2xnp_client,0.549
BGD,2018.0,v2xnp_client,0.569
BGD,2019.0,v2xnp_client,0.6
BGD,2020.0,v2xnp_client,0.598
BGD,2021.0,v2xnp_client,0.591
BGD,2022.0,v2xnp_client,0.552
BGD,2023.0,v2xnp_client,0.535
BGD,2024.0,v2xnp_client,0.636
BOL,1995.0,v2xnp_client,0.552
BOL,1996.0,v2xnp_client,0.552
BOL,1997.0,v2xnp_client,0.555
BOL,1998.0,v2xnp_client,0.567
BOL,1999.0,v2xnp_client,0.567
BOL,2000.0,v2xnp_client,0.567
BOL,2001.0,v2xnp_client,0.567
BOL,2002.0,v2xnp_client,0.51
BOL,2003.0,v2xnp_client,0.481
BOL,2004.0,v2xnp_client,0.481
BOL,2005.0,v2xnp_client,0.366
BOL,2006.0,v2xnp_client,0.301
BOL,2007.0,v2xnp_client,0.301
BOL,2008.0,v2xnp_client,0.301
BOL,2009.0,v2xnp_client,0.301
BOL,2010.0,v2xnp_client,0.297
BOL,2011.0,v2xnp_client,0.297
BOL,2012.0,v2xnp_client,0.297
BOL,2013.0,v2xnp_client,0.296
BOL,2014.0,v2xnp_client,0.302
BOL,2015.0,v2xnp_client,0.337
BOL,2016.0,v2xnp_client,0.304
BOL,2017.0,v2xnp_client,0.311
BOL,2018.0,v2xnp_client,0.315
BOL,2019.0,v2xnp_client,0.341
BOL,2020.0,v2xnp_client,0.387
BOL,2021.0,v2xnp_client,0.321
BOL,2022.0,v2xnp_client,0.285
BOL,2023.0,v2xnp_client,0.327
BOL,2024.0,v2xnp_client,0.352
HTI,1995.0,v2xnp_client,0.782
HTI,1996.0,v2xnp_client,0.778
HTI,1997.0,v2xnp_client,0.771
HTI,1998.0,v2xnp_client,0.769
HTI,1999.0,v2xnp_client,0.769
HTI,2000.0,v2xnp_client,0.809
HTI,2001.0,v2xnp_client,0.834
HTI,2002.0,v2xnp_client,0.834
HTI,2003.0,v2xnp_client,0.834
HTI,2004.0,v2xnp_client,0.805
HTI,2005.0,v2xnp_client,0.799
HTI,2006.0,v2xnp_client,0.781
HTI,2007.0,v2xnp_client,0.779
HTI,2008.0,v2xnp_client,0.779
HTI,2009.0,v2xnp_client,0.779
HTI,2010.0,v2xnp_client,0.79
HTI,2011.0,v2xnp_client,0.821
HTI,2012.0,v2xnp_client,0.812
HTI,2013.0,v2xnp_client,0.812
HTI,2014.0,v2xnp_client,0.812
HTI,2015.0,v2xnp_client,0.824
HTI,2016.0,v2xnp_client,0.838
HTI,2017.0,v2xnp_client,0.809
HTI,2018.0,v2xnp_client,0.839
HTI,2019.0,v2xnp_client,0.839
HTI,2020.0,v2xnp_client,0.821
HTI,2021.0,v2xnp_client,0.833
HTI,2022.0,v2xnp_client,0.833
HTI,2023.0,v2xnp_client,0.833
HTI,2024.0,v2xnp_client,0.847
HND,1995.0,v2xnp_client,0.79
HND,1996.0,v2xnp_client,0.79
HND,1997.0,v2xnp_client,0.793
HND,1998.0,v2xnp_client,0.819
HND,1999.0,v2xnp_client,0.847
HND,2000.0,v2xnp_client,0.847
HND,2001.0,v2xnp_client,0.845
HND,2002.0,v2xnp_client,0.805
HND,2003.0,v2xnp_client,0.805
HND,2004.0,v2xnp_client,0.805
HND,2005.0,v2xnp_client,0.807
HND,2006.0,v2xnp_client,0.812
HND,2007.0,v2xnp_client,0.821
HND,2008.0,v2xnp_client,0.825
HND,2009.0,v2xnp_client,0.84
HND,2010.0,v2xnp_client,0.842
HND,2011.0,v2xnp_client,0.842
HND,2012.0,v2xnp_client,0.842
HND,2013.0,v2xnp_client,0.841
HND,2014.0,v2xnp_client,0.839
HND,2015.0,v2xnp_client,0.839
HND,2016.0,v2xnp_client,0.839
HND,2017.0,v2xnp_client,0.837
HND,2018.0,v2xnp_client,0.876
HND,2019.0,v2xnp_client,0.87
HND,2020.0,v2xnp_client,0.873
HND,2021.0,v2xnp_client,0.854
HND,2022.0,v2xnp_client,0.756
HND,2023.0,v2xnp_client,0.756
HND,2024.0,v2xnp_client,0.761
MLI,1995.0,v2xnp_client,0.537
MLI,1996.0,v2xnp_client,0.537
MLI,1997.0,v2xnp_client,0.651
MLI,1998.0,v2xnp_client,0.681
MLI,1999.0,v2xnp_client,0.681
MLI,2000.0,v2xnp_client,0.681
MLI,2001.0,v2xnp_client,0.681
MLI,2002.0,v2xnp_client,0.732
MLI,2003.0,v2xnp_client,0.756
MLI,2004.0,v2xnp_client,0.756
MLI,2005.0,v2xnp_client,0.756
MLI,2006.0,v2xnp_client,0.756
MLI,2007.0,v2xnp_client,0.705
MLI,2008.0,v2xnp_client,0.681
MLI,2009.0,v2xnp_client,0.681
MLI,2010.0,v2xnp_client,0.681
MLI,2011.0,v2xnp_client,0.681
MLI,2012.0,v2xnp_client,0.681
MLI,2013.0,v2xnp_client,0.627
MLI,2014.0,v2xnp_client,0.599
MLI,2015.0,v2xnp_client,0.599
MLI,2016.0,v2xnp_client,0.599
MLI,2017.0,v2xnp_client,0.626
MLI,2018.0,v2xnp_client,0.629
MLI,2019.0,v2xnp_client,0.592
MLI,2020.0,v2xnp_client,0.481
MLI,2021.0,v2xnp_client,0.57
MLI,2022.0,v2xnp_client,0.543
MLI,2023.0,v2xnp_client,0.585
MLI,2024.0,v2xnp_client,0.508
PAK,1995.0,v2xnp_client,0.723
PAK,1996.0,v2xnp_client,0.723
PAK,1997.0,v2xnp_client,0.724
PAK,1998.0,v2xnp_client,0.724
PAK,1999.0,v2xnp_client,0.719
PAK,2000.0,v2xnp_client,0.719
PAK,2001.0,v2xnp_client,0.719
PAK,2002.0,v2xnp_client,0.716
PAK,2003.0,v2xnp_client,0.714
PAK,2004.0,v2xnp_client,0.714
PAK,2005.0,v2xnp_client,0.714
PAK,2006.0,v2xnp_client,0.714
PAK,2007.0,v2xnp_client,0.714
PAK,2008.0,v2xnp_client,0.685
PAK,2009.0,v2xnp_client,0.654
PAK,2010.0,v2xnp_client,0.646
PAK,2011.0,v2xnp_client,0.646
PAK,2012.0,v2xnp_client,0.646
PAK,2013.0,v2xnp_client,0.667
PAK,2014.0,v2xnp_client,0.66
PAK,2015.0,v2xnp_client,0.66
PAK,2016.0,v2xnp_client,0.661
PAK,2017.0,v2xnp_client,0.644
PAK,2018.0,v2xnp_client,0.646
PAK,2019.0,v2xnp_client,0.63
PAK,2020.0,v2xnp_client,0.641
PAK,2021.0,v2xnp_client,0.637
PAK,2022.0,v2xnp_client,0.661
PAK,2023.0,v2xnp_client,0.693
PAK,2024.0,v2xnp_client,0.709
PER,1995.0,v2xnp_client,0.685
PER,1996.0,v2xnp_client,0.709
PER,1997.0,v2xnp_client,0.709
PER,1998.0,v2xnp_client,0.709
PER,1999.0,v2xnp_client,0.709
PER,2000.0,v2xnp_client,0.679
PER,2001.0,v2xnp_client,0.624
PER,2002.0,v2xnp_client,0.613
PER,2003.0,v2xnp_client,0.613
PER,2004.0,v2xnp_client,0.613
PER,2005.0,v2xnp_client,0.613
PER,2006.0,v2xnp_client,0.605
PER,2007.0,v2xnp_client,0.6
PER,2008.0,v2xnp_client,0.6
PER,2009.0,v2xnp_client,0.6
PER,2010.0,v2xnp_client,0.62
PER,2011.0,v2xnp_client,0.617
PER,2012.0,v2xnp_client,0.606
PER,2013.0,v2xnp_client,0.606
PER,2014.0,v2xnp_client,0.632
PER,2015.0,v2xnp_client,0.616
PER,2016.0,v2xnp_client,0.599
PER,2017.0,v2xnp_client,0.62
PER,2018.0,v2xnp_client,0.618
PER,2019.0,v2xnp_client,0.619
PER,2020.0,v2xnp_client,0.476
PER,2021.0,v2xnp_client,0.469
PER,2022.0,v2xnp_client,0.52
PER,2023.0,v2xnp_client,0.52
PER,2024.0,v2xnp_client,0.66
SEN,1995.0,v2xnp_client,0.656
SEN,1996.0,v2xnp_client,0.656
SEN,1997.0,v2xnp_client,0.656
SEN,1998.0,v2xnp_client,0.65
SEN,1999.0,v2xnp_client,0.647
SEN,2000.0,v2xnp_client,0.59
SEN,2001.0,v2xnp_client,0.545
SEN,2002.0,v2xnp_client,0.529
SEN,2003.0,v2xnp_client,0.529
SEN,2004.0,v2xnp_client,0.529
SEN,2005.0,v2xnp_client,0.529
SEN,2006.0,v2xnp_client,0.529
SEN,2007.0,v2xnp_client,0.605
SEN,2008.0,v2xnp_client,0.619
SEN,2009.0,v2xnp_client,0.619
SEN,2010.0,v2xnp_client,0.619
SEN,2011.0,v2xnp_client,0.619
SEN,2012.0,v2xnp_client,0.594
SEN,2013.0,v2xnp_client,0.505
SEN,2014.0,v2xnp_client,0.505
SEN,2015.0,v2xnp_client,0.505
SEN,2016.0,v2xnp_client,0.486
SEN,2017.0,v2xnp_client,0.483
SEN,2018.0,v2xnp_client,0.443
SEN,2019.0,v2xnp_client,0.522
SEN,2020.0,v2xnp_client,0.522
SEN,2021.0,v2xnp_client,0.522
SEN,2022.0,v2xnp_client,0.531
SEN,2023.0,v2xnp_client,0.575
SEN,2024.0,v2xnp_client,0.508
SSD,2011.0,v2xnp_client,0.688
SSD,2012.0,v2xnp_client,0.699
SSD,2013.0,v2xnp_client,0.827
SSD,2014.0,v2xnp_client,0.827
SSD,2015.0,v2xnp_client,0.827
SSD,2016.0,v2xnp_client,0.937
SSD,2017.0,v2xnp_client,0.923
SSD,2018.0,v2xnp_client,0.923
SSD,2019.0,v2xnp_client,0.923
SSD,2020.0,v2xnp_client,0.887
SSD,2021.0,v2xnp_client,0.607
SSD,2022.0,v2xnp_client,0.77
SSD,2023.0,v2xnp_client,0.817
SSD,2024.0,v2xnp_client,0.817
SDN,1995.0,v2xnp_client,0.658
SDN,1996.0,v2xnp_client,0.725
SDN,1997.0,v2xnp_client,0.739
SDN,1998.0,v2xnp_client,0.739
SDN,1999.0,v2xnp_client,0.739
SDN,2000.0,v2xnp_client,0.74
SDN,2001.0,v2xnp_client,0.773
SDN,2002.0,v2xnp_client,0.773
SDN,2003.0,v2xnp_client,0.773
SDN,2004.0,v2xnp_client,0.773
SDN,2005.0,v2xnp_client,0.668
SDN,2006.0,v2xnp_client,0.668
SDN,2007.0,v2xnp_client,0.668
SDN,2008.0,v2xnp_client,0.668
SDN,2009.0,v2xnp_client,0.668
SDN,2010.0,v2xnp_client,0.636
SDN,2011.0,v2xnp_client,0.675
SDN,2012.0,v2xnp_client,0.675
SDN,2013.0,v2xnp_client,0.675
SDN,2014.0,v2xnp_client,0.675
SDN,2015.0,v2xnp_client,0.588
SDN,2016.0,v2xnp_client,0.554
SDN,2017.0,v2xnp_client,0.554
SDN,2018.0,v2xnp_client,0.472
SDN,2019.0,v2xnp_client,0.443
SDN,2020.0,v2xnp_client,0.43
SDN,2021.0,v2xnp_client,0.578
SDN,2022.0,v2xnp_client,0.539
SDN,2023.0,v2xnp_client,0.539
SDN,2024.0,v2xnp_client,0.556
VNM,1995.0,v2xnp_client,0.126
VNM,1996.0,v2xnp_client,0.126
VNM,1997.0,v2xnp_client,0.136
VNM,1998.0,v2xnp_client,0.148
VNM,1999.0,v2xnp_client,0.148
VNM,2000.0,v2xnp_client,0.148
VNM,2001.0,v2xnp_client,0.148
VNM,2002.0,v2xnp_client,0.161
VNM,2003.0,v2xnp_client,0.155
VNM,2004.0,v2xnp_client,0.155
VNM,2005.0,v2xnp_client,0.155
VNM,2006.0,v2xnp_client,0.155
VNM,2007.0,v2xnp_client,0.159
VNM,2008.0,v2xnp_client,0.157
VNM,2009.0,v2xnp_client,0.157
VNM,2010.0,v2xnp_client,0.157
VNM,2011.0,v2xnp_client,0.152
VNM,2012.0,v2xnp_client,0.163
VNM,2013.0,v2xnp_client,0.163
VNM,2014.0,v2xnp_client,0.163
VNM,2015.0,v2xnp_client,0.163
VNM,2016.0,v2xnp_client,0.167
VNM,2017.0,v2xnp_client,0.197
VNM,2018.0,v2xnp_client,0.197
VNM,2019.0,v2xnp_client,0.197
VNM,2020.0,v2xnp_client,0.147
VNM,2021.0,v2xnp_client,0.153
VNM,2022.0,v2xnp_client,0.17
VNM,2023.0,v2xnp_client,0.161
VNM,2024.0,v2xnp_client,0.145
AFG,1995.0,v2xnp_client,0.821
AFG,1996.0,v2xnp_client,0.821
AFG,1997.0,v2xnp_client,0.848
AFG,1998.0,v2xnp_client,0.848
AFG,1999.0,v2xnp_client,0.848
AFG,2000.0,v2xnp_client,0.848
AFG,2001.0,v2xnp_client,0.438
AFG,2002.0,v2xnp_client,0.465
AFG,2003.0,v2xnp_client,0.465
AFG,2004.0,v2xnp_client,0.491
AFG,2005.0,v2xnp_client,0.591
AFG,2006.0,v2xnp_client,0.591
AFG,2007.0,v2xnp_client,0.591
AFG,2008.0,v2xnp_client,0.591
AFG,2009.0,v2xnp_client,0.627
AFG,2010.0,v2xnp_client,0.677
AFG,2011.0,v2xnp_client,0.651
AFG,2012.0,v2xnp_client,0.635
AFG,2013.0,v2xnp_client,0.683
AFG,2014.0,v2xnp_client,0.678
AFG,2015.0,v2xnp_client,0.663
AFG,2016.0,v2xnp_client,0.655
AFG,2017.0,v2xnp_client,0.697
AFG,2018.0,v2xnp_client,0.704
AFG,2019.0,v2xnp_client,0.73
AFG,2020.0,v2xnp_client,0.686
AFG,2021.0,v2xnp_client,0.904
AFG,2022.0,v2xnp_client,0.945
AFG,2023.0,v2xnp_client,0.945
AFG,2024.0,v2xnp_client,0.888
ARG,1995.0,v2xnp_client,0.497
ARG,1996.0,v2xnp_client,0.532
ARG,1997.0,v2xnp_client,0.529
ARG,1998.0,v2xnp_client,0.52
ARG,1999.0,v2xnp_client,0.522
ARG,2000.0,v2xnp_client,0.463
ARG,2001.0,v2xnp_client,0.462
ARG,2002.0,v2xnp_client,0.462
ARG,2003.0,v2xnp_client,0.443
ARG,2004.0,v2xnp_client,0.44
ARG,2005.0,v2xnp_client,0.45
ARG,2006.0,v2xnp_client,0.491
ARG,2007.0,v2xnp_client,0.472
ARG,2008.0,v2xnp_client,0.475
ARG,2009.0,v2xnp_client,0.476
ARG,2010.0,v2xnp_client,0.446
ARG,2011.0,v2xnp_client,0.449
ARG,2012.0,v2xnp_client,0.461
ARG,2013.0,v2xnp_client,0.459
ARG,2014.0,v2xnp_client,0.473
ARG,2015.0,v2xnp_client,0.443
ARG,2016.0,v2xnp_client,0.42
ARG,2017.0,v2xnp_client,0.437
ARG,2018.0,v2xnp_client,0.439
ARG,2019.0,v2xnp_client,0.436
ARG,2020.0,v2xnp_client,0.458
ARG,2021.0,v2xnp_client,0.454
