,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
1841,MMR,Myanmar,2011,54.1,33.57395879,32.4961825,0.072503857,0.717,9.125,6.746762064000002,-1.392,3028.9969999999994,10.233,23.35999047,1.738154769,31.29164883,5.021460146,0,20.1025641,63.859,19.72131197,0.470504518,2.516440000000003,1.835597988,1.006438836,0.751,-1.111,-3.411064136,0.311,8.932044122,0.2299999999999999,36.21216867,0.585649252,0.077530637,0.253971636,7.361463351,55.41943241854671,14466405.0,377306419.8999999,406852.35426916304,217.23189422347912,661029239.8180052,1056.6093003323112,0,1,0,49419820.0
1842,MMR,Myanmar,2012,55.3,35.42734808,30.5901997,0.074549846,0.611,9.043,9.310266145,-1.257,3200.388000000001,16.37,24.3053062,1.751025915,32.3730208,1.4675832270000004,0,16.0,64.251,20.09235404,0.23105101,7.483559999999997,1.64277524,0.771527109,0.72,-0.944,-1.294534781,0.315,12.4792892,0.246,37.0367795,0.574870467,0.112194091,0.251082331,5.956239576,76.53405838208067,14650031.0,377711895.1,533993.6835614345,278.21305125000003,624481786.8,1307.6004031264995,0,1,0,49837446.0
1843,MMR,Myanmar,2013,56.5,34.71023719,29.53372536,0.075288966,0.562,8.982,12.838529729999998,-1.293,3424.733,21.214,24.948136691966976,1.763992548,32.3622196,5.643038834,0,16.0,64.617,19.91591375,0.517429829,13.593400000000004,1.593451789,0.6610948419999998,0.605,-1.14,-0.226776816,0.354,11.13445484,0.358,38.10405504,0.541845977,0.158514619,0.260840774,5.852833664,86.63058842866671,14832709.0,378468655.6,455235.8869198494,518.3109145,646488874.6007545,2694.300867,0,1,0,50262658.0
1844,MMR,Myanmar,2014,52.0,32.39632526,27.82980258,0.075272158,0.556,8.92,15.57524367,-1.619,3673.822,22.462,26.09759177192894,1.777055144,34.4897148,4.9532991850000005,0,16.0,64.994,19.9307583,0.798589734,57.2778,2.484237981,0.528936281,0.605,-1.088,0.175212666,0.367,11.63482688,0.366,37.68048263,0.534178376,0.195511773,0.266891092,7.88242876,85.19182201,15010093.0,356056874.3,457358.8668882484,519.1455536325001,646706379.3443785,2259.448526034692,0,1,0,50681634.0
1845,MMR,Myanmar,2015,60.5,32.11249086,26.77177865,0.074900784,0.453,8.904,18.13055139,-1.468,3914.3390000000018,21.425,26.58104633,1.790214419,34.46882126,9.454171895,0,16.0,65.288,20.80814188,0.359737628,80.2397,3.155769654,0.1466041020000004,0.569,-1.167,-3.221944196,0.381,11.39204875,0.415,38.75940009,0.531890631,0.205751091,0.28771615,6.613179093,110.87718035761672,15181972.0,340555761.1,528077.4926,505.5967676026518,793860252.7919457,1348.970076609528,0,1,0,51089056.0
1846,MMR,Myanmar,2016,55.6,26.133205,25.62862287,0.074190915,0.43,8.861,22.00636698,-1.283,4130.236000000001,19.565,25.85118401221783,1.803471208,34.80950488,6.928825258,0,16.0,65.64,22.79535067,0.652374911,98.2343,2.612151661,0.1035308410000004,0.433,-0.808,-1.255601844,0.394,11.95216992,0.528,39.56187224,0.496433049,0.264228195,0.275430411,6.810872165,106.37894892130352,15352369.0,330381628.9,748883.5287236175,489.8088630907687,1195983969.058505,1015.4360282187058,0,1,0,51495696.0
1847,MMR,Myanmar,2017,69.8,26.34532912,23.4041281,0.073252425,0.39,8.855,24.50054608,-1.122,4332.722000000002,17.909,25.3050506,1.816826105,36.80092112,4.572536553,0,16.0,65.909,24.09403534,1.10184605,92.3918,2.588668458,0.1523476830000003,0.432,-1.084,-1.98718939,0.409,9.564810611,0.543,39.79495078,0.503864229,0.2488016779999999,0.282690883,7.820103717,118.52296843979082,15519271.0,349993805.0,874298.2061237297,474.8845578,1257097393.0164285,1157.0653866486114,0,1,0,51894938.0
1848,MMR,Myanmar,2018,66.1,26.86466432,22.0756064,0.071688175,0.385,8.827,26.20930858,-0.997,4575.100999999997,17.629,24.36527966,1.830279827,36.9634615,6.872328657,0,16.0,66.232,24.911874,1.215056833,116.97199999999998,3.249615694,0.156814347,0.348,-1.267,-1.272088513,0.421,10.11846839,0.575,40.96093209,0.454642445,0.331094056,0.231702328,6.702780222,100.49099703513548,15678315.0,341799545.2,1493495.6015239907,460.523144,1702860912.4267983,1433.6568332678166,0,1,0,52272247.0
1849,MMR,Myanmar,2019,68.3,30.80936161,20.84215778,0.069500834,0.385,8.847,26.63790148,-1.344,4848.559000000001,16.349,24.269173167000005,1.843833327,38.41261109,8.825066968,0,16.0,66.457,25.32007212,0.682240313,155.669,3.231863601,0.1013846999999996,0.384,-1.33,-3.187137023,0.454,10.03298494,0.574,40.74523113,0.425378472,0.356557786,0.231481344,5.88188183,104.88116082139751,15833402.0,339841832.4,2272014.6155894203,446.9344158833254,1556232989.1358118,816.4333022366716,0,1,0,52640713.0
1850,MNG,Mongolia,1995,67.3,39.52306562,32.54282457,0.032276426,0.343,8.488,7.957424668999998,-0.723,4308.207,21.629,18.6633823,2.510508299,32.84459856,0.043516101,1,48.0625,60.8925122,17.28145411,10.17301393,-7.11e-15,0.0,0.0,0.291,0.7470000000000001,-4.691646272,0.936,50.9791099,0.746,29.31335701,0.789607167,0.168583289,0.111695699,12.72244947,82.10365876,1263587.0,46995381.70000005,5140925.503999999,0.0,690950030.8871899,0.0,0,1,0,2224945.0
1851,MNG,Mongolia,1996,67.3,33.38891043,38.47700456,0.031905185,0.346,8.347,8.845108550999996,-0.277,4340.603999999999,21.739,29.20585981,2.530176878,23.65398278,46.88995215,1,48.0625,60.994,7.67671831,4.459605464,0.038183598,0.0,0.0,0.366,0.7470000000000001,-6.354500665,0.936,50.9791099,0.757,31.75410641,0.717373192,0.194534376,0.167446405,6.759094408,77.97407569,1282092.0,43577378.70000005,5231027.976,0.0,609161567.9,0.0,0,0,0,2259507.0
1852,MNG,Mongolia,1997,67.3,37.54536256,32.23688385,0.031790018,0.349,8.058,5.162680545999997,-0.356,4448.243999999999,22.74,32.60943367,2.549999714,28.52477809,36.55611489,1,48.0625,61.4145122,8.457244901,6.123108885,0.083971129,0.0,0.0,0.366,0.55,-5.824147476,0.936,50.9791099,0.757,32.06859632,0.590206981,0.201223135,0.199345037,8.034491229,99.991449,1299411.0,47554314.79999995,5054029.451,0.0,588377828.4756045,0.0,0,1,0,2291750.0
1853,MNG,Mongolia,1998,67.3,30.85593329,32.43336876,0.031951115,0.349,7.695,9.122807107,-0.57,4532.677,23.851,30.95071166,2.566707134,22.604836,9.357042177,1,48.0625,62.08307317,7.079083012999999,1.579785425,0.3755278259999954,0.0,0.018053944,0.366,0.3529999999999999,-11.16344052,0.936,50.9791099,0.757,37.37833213,0.598168254,0.295015156,0.208340243,3.965136689,107.3512108,1316844.0,48322182.70000005,5184814.99,0.0,467429744.14981,0.0,0,0,0,2323809.0
1854,MNG,Mongolia,1999,67.3,33.43459796,31.69783307,0.032366756,0.349,7.363,7.439511279999998,-0.509,4606.184000000001,23.294,26.99873669,2.580228567,22.30424574,7.564941503,1,44.00833333,62.78953659,7.026705142999999,1.636603201,1.4231900670000002,0.0,0.069922322,0.366,0.5874999999999999,-8.307108926,0.936,29.87558752,0.757,37.17540516,0.606559813,0.300658643,0.196745202,3.293868858,112.2413385,1335126.0,118350283.20000003,5092241.038,0.0,425497101.8091027,0.0,0,0,0,2356813.0
1855,MNG,Mongolia,2000,67.3,17.50365218,27.42253062,0.033298559,0.368,7.08,6.932842913999998,-0.645,4601.564999999999,28.707,28.88058318,2.593821287,22.19614216,11.59553876,1,36.95269295,63.2104878,6.702337967,3.035103818,6.296889999999998,0.0,0.1194076549999998,0.575,0.8220000000000001,-4.335007646,0.936,22.27952707,0.618,39.19792371,0.567921877,0.3498010339999999,0.225128651,5.222350253,121.8866098,1354895.0,113798881.10000002,5310900.485000001,0.0,456856723.7,0.0,0,1,0,2388299.0
1856,MNG,Mongolia,2001,71.7,17.94632059,22.96888751,0.03440607,0.398,7.0,9.143142627000003,-0.833,4757.028,30.857,23.35752607,2.609083652,21.94188322,6.277360205,1,37.35,63.39170732,8.249867761,2.0519803,7.8702,0.0,0.085125703,0.575,0.9965,-3.140940963,0.936,24.35655031,0.618,42.2560507,0.557922184,0.366278231,0.193819419,5.741605162999999,115.8183269,1383331.0,108120364.0,5274534.674999999,0.0,466904295.3539348,0.0,0,0,0,2417751.0
1857,MNG,Mongolia,2002,72.8,16.33554966,18.91912528,0.035113335,0.388,6.995,14.410405060000002,-0.946,4940.028,30.765,21.48995255,2.624435902,22.48462714,0.9170746869999996,1,35.51666667,63.5402439,6.393522004,2.198675749,8.639739999999996,0.0,0.1489431830000001,0.623,1.171,-3.472852843,0.936,27.40158408,0.612,46.59431866,0.580849469,0.353570253,0.190749392,4.498991715,118.5172531,1423644.0,108893594.39999998,5676133.097,0.0,438333586.06215394,0.0,0,0,0,2449027.0
1858,MNG,Mongolia,2003,76.3,25.21987572,18.43951721,0.035733797,0.388,7.026,22.30562862,-1.037,5240.921999999999,30.282,24.67422477,2.639878511,25.21995515,5.128994994,1,31.90666667,63.57536585,6.645525036,2.469129273,12.649700000000005,0.0,0.1968268220000002,0.623,0.963,-2.418351774,0.936,19.65780615,0.622,45.15432598,0.541668594,0.347584337,0.248750106,4.598501433,120.2993935,1472219.0,122020558.79999997,5796431.59,0.0,463786254.6983557,0.0,0,0,0,2480374.0
1859,MNG,Mongolia,2004,74.8,33.84565554,20.02977653,0.036755405,0.407,7.069,25.552927220000004,-1.04,5674.289000000001,30.202,22.33627361,2.655411959,28.33344037,8.241154494,1,31.47333333,64.6302439,5.53018127,9.394852791,16.8592,0.0,0.2711880200000003,0.637,0.7750000000000001,-0.634747876,0.936,12.66747256,0.615,40.23483648,0.50672406,0.326615244,0.255007684,14.96651257,131.3293182,1524688.0,119977925.79999983,6997289.845,0.0,862646221.8,0.0,0,0,0,2508412.0
1860,MNG,Mongolia,2005,86.2,40.38644451,19.79796049,0.038158435,0.416,7.018,27.55066505,-0.962,5974.005000000001,27.548,21.66900398,2.67103672,32.4965006,12.71656741,1,30.57083333,65.28073171,5.759044408000001,11.35985761,21.7365,0.0,0.3051567479999999,0.661,0.879,3.114713733,0.936,8.719842376,0.592,37.45574196,0.428962469,0.326874107,0.299215496,16.78458805,122.3814599,1580493.0,104691296.20000003,7657504.01,0.0,994895498.0293728,0.0,0,0,0,2536407.0
1861,MNG,Mongolia,2006,77.0,46.53901005,17.64367084,0.040242966,0.41,6.868,30.11903323,-1.132,6381.182000000001,33.778,28.59069783,2.695116758,38.69260634,5.095166617,1,26.93454961,65.90219512,5.434696037,23.14501838,29.9796,0.0,0.4989743789999998,0.66,0.647,8.033825359,0.936,4.055995563,0.596,33.60169961,0.412490845,0.280383706,0.296875566,28.42559911,112.9299831,1638850.0,104110631.49999988,8261166.645,0.0,1531703384.220793,0.0,0,1,0,2567168.0
1862,MNG,Mongolia,2007,78.1,41.99906659,18.42796539,0.043090161,0.41,6.655,41.57649112,-1.138,6841.466999999999,37.939,29.79575491,2.719413757,37.73477586,9.630963096,1,21.82833333,66.59341463,6.244148785999999,21.29632192,45.8052,0.0,0.918313209,0.66,0.6680000000000001,3.013395623,0.936,9.137236011,0.596,33.91389723,0.428074062,0.27202028,0.31328851,27.47685209,117.8804264,1697943.0,102563106.5,9447552.928,0.0,1697679406.998008,0.0,0,1,0,2601850.0
1863,MNG,Mongolia,2008,79.2,30.91607461,19.21512478,0.045595728,0.423,6.555,39.90201125,-1.126,7250.477999999999,33.107,30.16927371,2.743929863,30.85103566,27.95566502,1,20.58333333,67.24609756,6.562044373,15.53312844,66.9284,0.0,1.36774432,0.663,0.54,-4.217107051,0.936,-0.71258074,0.587,39.67055147,0.488383055,0.254454404,0.360274971,30.737069389999995,121.1980134,1756917.0,95056359.9,10273335.14,0.0,1965100845.515376,0.0,0,0,0,2643201.0
1864,MNG,Mongolia,2009,80.3,28.44365512,17.86443807,0.04762828,0.44,6.654,40.29972802,-0.844,6968.893,30.255,21.45076763,2.768666983,30.05655853,7.619505935,1,21.66696335,67.96902439,6.448551726,10.87093376,84.3808,0.0,1.347087487,0.66,0.6100000000000001,-4.749350709,0.936,19.48433853,0.6,43.10008689,0.506410897,0.243844584,0.272469103,23.71572733,107.8137572,1812894.0,258357019.3,14645180.199999996,0.0,1516606322.1179433,0.0,0,0,0,2691115.0
1865,MNG,Mongolia,2010,78.5,28.96675163,11.7325632,0.049422547,0.412,6.7,34.19126582,-1.163,7357.472,32.001,26.82497191,2.793627262,33.19424749,10.04620659,1,20.06878016,68.50560976,6.814013595,14.37671797,92.9208,0.0,1.517280635,0.658,0.597,0.859265214,0.936,-13.73017431,0.604,44.84049322,0.485923827,0.230126649,0.324231803,35.90776237,103.3500317,1857602.0,272731749.9,25345825.678000003,0.0,2504019063.7099566,0.0,1,0,0,2738622.0
1866,MNG,Mongolia,2011,72.1,33.13398884,10.30735682,0.051633283,0.412,6.9,43.49346733,-1.151,8474.033,33.918,37.80181232,2.812665224,31.33374856,8.411214953,1,16.60943645,69.10926829,7.069942595,14.05468634,107.181,0.0,1.921312271,0.652,0.607,-3.73051019,0.936,1.2944583630000004,0.602,45.78600114,0.457873136,0.204811797,0.439740151,42.21665439,126.9992286,1892456.0,268139647.9,33170374.81,0.0,3411302714.6712093,0.0,1,0,0,2786317.0
1867,MNG,Mongolia,2012,83.7,30.01644047,11.25802456,0.05402961,0.407,6.3,43.72176099,-1.373,9331.896,29.816,38.49864532,2.831832886,30.77159311,14.33033483,1,18.11381443,69.5002439,7.482232191,9.88964892,120.739,0.0,2.129882324,0.66,0.471,-5.489261967,0.936,4.725331319,0.595,46.8583779,0.45231685,0.234013364,0.4291114809999999,22.272954060000004,109.5885643,1929644.0,233528966.3,31322475.11,0.0,2680031173.0648084,0.0,1,0,0,2839705.0
1868,MNG,Mongolia,2013,81.2,27.8531321,13.41406247,0.055275917,0.381,5.9,59.87485793,-1.366,10196.617,31.224,31.44669043,2.851131439,30.50689238,10.49065676,1,18.48202279,70.09804878,8.721663906,9.847217594,100.901,0.0,2.727859083,0.636,0.491,0.4833673389999999,0.936,15.13409784,0.579,44.7170658,0.485078663,0.248625651,0.4284420909999999,18.67022559,100.3119897,1970680.0,140009161.39999998,33581788.24,0.0,2888346688.511424,0.0,1,0,0,2899011.0
1869,MNG,Mongolia,2014,86.0,25.52028325,13.34122109,0.055127844,0.387,5.7,59.29431871,-1.462,10759.506,28.418,22.98203439,2.8705616,31.49762327,12.25398081,1,19.02543062,70.58317073,8.777293093,7.175260108,103.92,0.0,3.63584892,0.638,0.792,-1.474303238,0.936,10.77405246,0.572,45.82421527,0.520771742,0.261799037,0.300398469,16.08653422,109.3223119,2014743.0,73415297.0,24748959.12,0.0,2794437044.251541,0.0,0,0,0,2963113.0
1870,MNG,Mongolia,2015,88.0,17.89002891,14.07920318,0.053768411,0.388,5.8,54.4604207,-1.222,10796.04,26.134,16.00597057,2.890123844,31.51587758,5.735682819,1,19.56271702,70.8102439,7.015505837,5.553529886,103.078,0.0,1.7165782380000003,0.653,0.712,-1.849858229,0.936,18.838079,0.584,46.16861561,0.582417011,0.273322701,0.199957818,9.878998794,89.65366348,2058268.0,67564065.79999995,24509469.82,0.0,2586706069.9273944,0.0,0,1,0,3026864.0
1871,MNG,Mongolia,2016,90.8,18.50035969,12.62784369,0.05193264,0.484,5.8,56.94315938,-0.959,10738.589,24.382,15.38475696,2.909819365,33.17807153,0.7332722270000005,1,19.74153511,70.22390244,6.667505599999999,3.98730978,110.746,0.0,1.4469256870000002,0.653,0.788,-11.17442355,0.936,16.26167578,0.583,45.87556403,0.581572533,0.294909686,0.182265908,10.05001239,101.0552372,2099733.0,65545583.60000002,35487097.92,0.0,2918010739.2106376,0.0,0,0,0,3088856.0
1872,MNG,Mongolia,2017,93.6,20.18696545,11.13723327,0.050380435,0.472,5.5,52.81772293,-1.148,11137.0,28.461,19.71340979,2.929649353,37.41841161,4.301431053,1,20.00692223,70.54341463,6.898238215,7.271198902,125.184,0.0,1.749820781,0.679,0.7829999999999999,0.41067297,0.936,8.30906022,0.596,42.37629415,0.547081649,0.256401211,0.237530783,17.08839997,115.9329019,2138935.0,188875802.69999996,50031652.289000005,0.0,4825538666.529768,0.0,0,0,0,3148917.0
1873,MNG,Mongolia,2018,98.1,24.42930953,11.42800452,0.04976235,0.468,5.6,55.40684003,-1.162,11775.080000000002,31.26,22.30287751,2.949614525,37.97567033,6.824247901,1,17.71426989,70.82707317,7.053217103000001,9.611052313,133.284,0.0,2.225740653,0.694,0.831,6.067266154,0.936,9.034455714,0.584,39.79770942,0.554656863,0.242472857,0.341339141,19.86761519,126.3558732,2177345.0,286505844.79999995,55086426.79400001,0.0,5423018655.0,0.0,1,0,0,3208189.0
1874,MNG,Mongolia,2019,98.9,22.77925515,11.55838286,0.049780209,0.472,5.6,48.90102215,-1.332,12214.531000000004,31.822,26.45198979,2.815145731,38.09269776,7.301069536,1,16.99662335,71.05317073,7.069555547000001,6.5872647,136.719,0.0,1.4439172190000007,0.711,0.637,3.2780741610000006,0.936,6.387440867,0.579,39.74061923,0.55430764,0.251411766,0.3109864,14.77395705,124.3965146,2216388.0,284864835.7,57624141.6,0.0,4375728621.876919,0.0,0,0,0,3267673.0
1875,MOZ,Mozambique,1995,6.599999999999994,8.986231605999999,31.34655392,0.049812149,0.524,18.017,8.593047038999998,-0.939,463.1820000000007,16.299,9.417443052,1.1137900350000003,15.46932692,6.427552781,0,29.96666667,46.546,11.71289569,0.015009327,-7.11e-15,0.000240967,0.0,0.505,-0.05,-1.21157504,0.559,17.56896238,0.484,51.3714781,0.894158602,0.066724099,0.229439721,19.48612614,63.77353603,4409430.0,201843046.19999996,13682.236,0.0,5007718.899999999,0.0,0,0,1,15960530.0
1876,MOZ,Mozambique,1996,6.599999999999994,8.986231605999999,30.95381146,0.04852983,0.524,17.531,7.5900124349999984,-1.423,497.3940000000002,12.807,8.830074941,1.116901398,16.94223094,6.427552781,0,29.96666667,47.121,13.1634294,0.003611522,-7.11e-15,0.000190429,0.0,0.505,-0.05,-1.034217291,0.559,17.56896238,0.484,44.65626929,0.917181015,0.061461348,0.188707769,14.47187458,51.02929256,4645922.0,181021912.1,14742.0,0.0,2147023.9,0.0,0,1,0,16492480.0
1877,MOZ,Mozambique,1997,6.599999999999994,8.986231605999999,30.18163694,0.046737812,0.524,17.061,9.188736325999995,-0.859,541.3480000000018,14.737,9.817953042999996,1.120021462,18.3503185,6.427552781,0,29.96666667,47.8,14.35068696,0.001961241,0.0151315929999995,0.000180663,0.0,0.505,0.0309999999999999,-0.866815222,0.559,17.56896238,0.466,44.90461434,0.893733084,0.071204022,0.188710213,11.21935101,43.29868197,4839623.0,189040713.30000007,13343.0,0.0,3105784.6,0.0,0,1,0,16949982.0
1878,MOZ,Mozambique,1998,3.6631755829999975,8.986231605999999,26.98640376,0.04442852,0.524,16.676,9.923992053999996,-0.726,582.6729999999989,13.868999999999998,8.895441576,1.1231503490000003,21.75664945,6.427552781,0,24.3525,48.212,16.34569952,0.001394722,0.039738359,0.000160686,0.0,0.505,0.1119999999999999,-0.372692932,0.559,17.13856506,0.466,45.16389643,0.868064821,0.081498563,0.204717264,10.26349415,39.00754606,4997600.0,207318342.1,11992.0,0.0,3463403.3000000003,0.0,0,1,0,17340464.0
1879,MOZ,Mozambique,1999,4.879123687999993,8.986231605999999,22.79818656,0.041985847,0.524,16.178,10.743654050000004,-0.43,635.2720000000008,15.295,9.287668566,1.1262878180000002,19.81494983,6.427552781,0,19.63,48.837,14.93311086,0.001159568,0.070614117,0.00019525,0.0,0.505,-0.007,0.089738645,0.559,9.814969703,0.466,42.55059926,0.848041296,0.085931443,0.308486938,5.935726712,45.52761314,5151362.0,348971713.4,20463.019,0.0,2981039.529385464,0.0,0,1,0,17734506.0
1880,MOZ,Mozambique,2000,6.099999999999994,8.986231605999999,19.03917485,0.040942419,0.524,15.664,12.16692415,-0.842,623.2330000000002,15.934,14.07109006,1.129434109,19.52922836,6.427552781,0,19.03916667,49.476,13.98544423,0.001792256,0.2816660000000013,0.000570471,0.0,0.52,-0.126,-1.138658812,0.559,6.65105678,0.501,45.38439328,0.829039156,0.096774943,0.28037861,6.212235279,47.9208808,5301540.0,361300924.7,78045.023,0.0,84144251.0,0.0,0,1,0,18129653.0
1881,MOZ,Mozambique,2001,5.700000000000003,8.986231605999999,18.22572862,0.040337734,0.524,15.044,9.056738928,-1.392,683.6460000000006,16.333,9.757746005625002,1.135416269,21.39385586,6.427552781,0,22.72916667,50.259,15.93199114,0.001797014,0.8234670000000008,0.000900032,0.0,0.52,0.0309999999999999,-4.026408846,0.559,6.923638422,0.501,47.02981964,0.771268845,0.106102653,0.221947879,6.289450695,50.41530958,5452634.0,332691689.8,302197.0,0.0,373359270.6862417,0.0,0,1,0,18537729.0
1882,MOZ,Mozambique,2002,8.400000000000006,8.986231605999999,22.73417735,0.040918496,0.524,14.524,9.096668113,-1.176,728.0770000000011,15.252,11.35771823,1.14143014,17.08210026,6.427552781,0,26.70833333,50.879,12.77356305,0.001260324,1.3437800000000024,0.00158882,0.0,0.52,0.188,-2.46024043,0.559,15.3657174,0.492,50.04444974,0.866047859,0.113000914,0.228541642,7.15607959,73.30916276,5605721.0,348034477.1,325831.0,0.0,356321084.81020427,0.0,0,1,0,18958338.0
1883,MOZ,Mozambique,2003,8.099999999999994,8.986231605999999,22.72283054,0.042527847,0.524,14.074,8.083086606000002,-1.294,757.7340000000004,15.972,11.26856614,1.147475958,18.87681298,6.427552781,0,24.69,51.383,14.46258215,0.001763814,2.2470399999999984,0.001638564,0.0,0.52,0.246,-1.793590542,0.559,20.31051984,0.499,47.41117475,0.819484174,0.114855401,0.198406518,10.09698744,70.16835995,5762403.0,370880363.6,455935.0,0.0,542877707.0559675,0.0,0,1,0,19392475.0
1884,MOZ,Mozambique,2004,10.700000000000005,8.986231605999999,22.49012891,0.043439742,0.525,13.666,6.794929146999998,-0.961,796.0420000000013,14.599999999999998,10.13533072,1.153553724,19.80666236,6.427552781,0,22.075,51.855,15.14401704,0.001721113,3.568490000000004,0.701308197,0.078487317,0.52,0.003,-2.430881743,0.559,15.38905295,0.489,46.78024681,0.834387124,0.125638828,0.181333438,7.995326854,72.05200016,5924161.0,366320979.7000001,570348.056,0.0,876847521.2783282,0.0,0,1,0,19840313.0
1885,MOZ,Mozambique,2005,11.799999999999995,8.986231605999999,22.92140599,0.044194728,0.534,13.277,8.784134495000004,-1.532,822.1970000000001,14.925,10.22340004,1.159663677,18.60613835,6.427552781,0,19.46716667,52.322,13.69896057,0.002729982,7.406919999999999,0.558866558,0.2321488900000003,0.52,0.126,-1.448397424,0.559,11.30718363,0.48,47.83018915,0.835097611,0.129504293,0.171719074,7.518083005,72.00926098,6093373.0,312492814.3,566635.063,0.0,925751324.6513594,0.0,0,1,0,20304569.0
1886,MOZ,Mozambique,2006,13.0,11.19292088,24.11339172,0.045103312,0.536,12.926,9.893252834000002,-1.142,878.5540000000001,17.106,9.871060538,1.163883567,19.81623201,13.24508791,0,18.56133333,52.748,14.4925559,0.007191916,11.253700000000002,1.829893505,0.3678208180000002,0.52,0.52,-2.462213352,0.559,10.32928523,0.48,46.03723641,0.804188728,0.129398867,0.169289812,8.505242153,67.34989769,6272312.0,173484483.39999998,616022.085,0.0,1221307534.5313566,0.0,0,1,0,20787087.0
1887,MOZ,Mozambique,2007,12.400000000000006,13.19271401,24.01621736,0.045623302,0.525,12.57,10.04213565,-1.215,919.8709999999992,18.73,9.528653478,1.168118834,19.50853482,8.489486755,0,19.51733333,53.255,14.10786894,0.007578988,14.4675,1.566451332,0.3717323180000003,0.52,0.358,-1.734082752,0.559,11.24485612,0.48,47.06612776,0.793999314,0.124504156,0.165266752,9.805053229,66.12038218,6462886.0,187382973.0,596252.097,0.0,1198664562.1376307,0.0,0,1,0,21287635.0
1888,MOZ,Mozambique,2008,13.599999999999994,14.44453076,26.84575173,0.045787234,0.549,12.261,14.01241957,-1.115,956.5159999999996,19.398,12.2241099,1.17236948,17.16774457,14.5028053,0,18.31,53.799,11.94833471,0.0199685269999999,20.1888,1.802335503,0.4812859029999998,0.52,0.3829999999999999,-1.497230176,0.559,12.5124537,0.485,46.62886847,0.776637733,0.121492699,0.20069024,10.2039174,64.9814165,6668451.0,182642222.30000007,579143.298,0.0,1086965835.989008,0.0,0,1,0,21819036.0
1889,MOZ,Mozambique,2009,15.0,12.08442206,27.91060172,0.045526575,0.541,11.929,19.55112623,-0.846,985.8719999999994,21.344,12.07447495,1.176635504,16.9004328,3.788613309000001,0,15.67566667,54.4,10.62649371,0.041670196,26.6651,1.588580034,0.077844641,0.52,0.625,-3.942703411,0.559,13.99832582,0.473,46.07592283,0.775002122,0.123168208,0.201135233,10.02200136,67.89857277,6890289.0,341722018.6,574536.511,0.0,738252263.5687284,0.0,0,1,0,22391745.0
1890,MOZ,Mozambique,2010,18.9,12.81718544,27.30937709,0.045762144,0.513,11.543,21.649186500000003,-1.499,1023.2619999999988,23.214,13.32807531,1.180917144,16.868186300000005,12.42554217,0,16.26266667,55.04,10.03984425,0.013106932,31.4105,2.067996369,0.1440076030000003,0.52,0.3940000000000001,-2.807874114,0.58,8.005407058,0.478,46.49809802,0.767174304,0.129516691,0.210394338,10.26848408,73.83735327,7126584.0,357311686.7,597816.106,0.0,953284652.5372632,0.0,0,1,0,22999235.0
1891,MOZ,Mozambique,2011,20.200000000000003,14.25519095,26.484873,0.046785399,0.507,11.108,20.919734129999995,-1.296,1066.5329999999994,24.564,14.53079882,1.186106086,16.50933725,11.16660561,0,19.09960595,55.733,9.549775225,0.017252275,33.216300000000004,2.4627728430000007,0.2088922980000003,0.52,0.332,-3.492829743,0.58,16.36688979,0.478,47.04992173,0.799378574,0.14530994,0.268857151,11.3709466,84.40621193,7379972.0,354715007.8,1220572.111,0.0,1094688726.1286814,0.0,0,1,0,23649039.0
1892,MOZ,Mozambique,2012,21.200000000000003,11.368424340000002,25.51770665,0.04865149,0.507,10.665,22.4314518,-1.315,1120.5190000000002,24.665,24.12234699,1.191317797,16.874003879999997,2.602454570000001,0,16.81354167,56.46,8.62619404,0.02169636,36.1782,2.507178356,0.2394015689999999,0.52,0.39,-2.57847103,0.58,13.21858598,0.478,47.60273133,0.853298783,0.158900157,0.466194153,11.91925982,105.9345881,7649756.0,352855375.8,5470633.178,0.0,1152325750.176787,0.0,0,1,0,24337846.0
1893,MOZ,Mozambique,2013,22.4,12.39343786,24.25290908,0.050826754,0.51,10.233,26.26115476,-1.316,1161.5400000000009,29.249,25.18240758,1.196552515,16.44572461,4.261352509,0,15.32060185,57.189,8.326035515,0.0156633919999999,49.503,2.503558331,0.2603623940000004,0.504,-0.227,-1.695389339,0.573,12.3968931,0.48,48.17747922,0.822797596,0.186727896,0.499657005,11.63255341,109.3853766,7931820.0,350562416.9,6068190.091,0.0,1068939211.0333328,0.0,0,1,0,25051611.0
